urban,homeowner,age,high,college,graduate,gender,efficacy,socialcapital,salience,experience,children,trustinlocal,white,performance,income,willingness,protective
0,1,66,1,1,1,1,2,5,4,0,0,4,1,2,2,1,
0,1,58,1,1,0,0,0,4,3,1,0,8,1,3,1,1,1
0,1,43,1,1,0,0,0,2,5,0,0,0,1,1,1,1,1
0,0,19,1,0,0,0,3,5,3,0,1,7,0,3,1,1,
0,1,68,1,0,0,1,2,4,6,0,0,8,1,2,1,1,1
1,0,65,1,1,1,1,2,3,5,0,0,7,1,2,1,1,1
0,0,54,1,0,0,0,5,2,4,0,0,5,1,3,1,1,0
0,0,27,1,1,0,0,1,5,5,0,3,7,1,1,3,1,1
1,0,56,1,0,0,0,8,4,0,0,0,2,1,3,2,1,0
0,0,61,,,,1,8,3,3,1,0,3,1,2,1,1,
0,0,62,1,0,0,1,7,3,5,0,0,7,0,2,1,1,1
0,1,32,1,1,1,1,2,5,3,0,2,6,1,3,3,1,1
1,1,40,1,1,0,1,3,4,1,0,2,3,1,3,3,1,
0,1,30,1,1,1,1,0,4,2,0,1,2,1,1,1,1,1
0,1,35,1,0,0,1,9,3,1,0,3,7,1,3,2,1,
1,1,74,1,0,0,1,8,4,2,0,0,6,1,3,2,1,1
0,1,40,1,1,0,1,0,4,1,0,1,5,0,3,4,1,
1,1,61,1,1,1,1,2,4,7,1,0,7,1,3,2,1,1
0,1,69,1,1,0,1,5,4,3,0,0,2,1,2,1,1,0
0,1,44,1,1,1,1,4,4,7,0,0,7,1,2,2,0,0
0,1,64,1,0,0,1,7,6,5,0,0,0,1,3,1,1,
0,0,42,1,0,0,1,4,5,2,1,0,4,1,2,1,1,0
0,1,64,1,0,0,1,7,2,4,0,0,5,1,3,2,1,
0,0,28,1,0,0,1,8,6,4,0,0,5,1,1,1,1,0
0,1,74,1,0,0,1,7,4,3,0,0,7,1,2,1,1,
1,0,21,1,0,0,1,8,5,0,0,0,3,1,1,1,1,
0,1,83,1,0,0,1,6,3,4,0,0,,1,1,2,1,1
0,1,28,1,0,0,1,6,3,3,0,0,8,1,2,1,1,0
0,1,65,1,0,0,1,3,4,6,0,0,8,1,2,1,1,0
0,0,59,1,1,0,1,7,4,2,0,0,8,1,3,3,1,
1,0,56,1,1,0,1,6,4,1,0,1,7,1,1,2,1,1
0,0,35,1,0,0,1,2,2,0,0,2,2,1,3,1,1,1
0,1,71,1,1,1,1,4,4,1,0,0,3,1,2,4,1,0
0,1,31,1,1,0,1,8,3,5,0,0,7,1,3,2,0,0
1,0,35,1,0,0,1,4,4,2,0,0,3,0,1,1,1,0
0,1,72,1,0,0,1,7,4,5,1,1,7,1,2,2,1,1
0,0,39,1,0,0,1,5,4,0,0,1,4,0,2,1,1,
0,1,60,1,1,0,1,1,3,1,0,0,5,1,2,1,1,1
0,1,81,1,1,0,1,7,4,3,0,0,1,1,1,1,1,1
0,1,62,1,1,1,0,9,4,3,0,0,5,1,3,1,1,0
0,1,51,1,0,0,1,1,5,3,0,0,4,1,2,1,1,0
0,1,64,1,1,0,1,2,4,5,0,0,4,1,3,1,1,
0,1,55,1,1,0,1,9,5,0,0,0,6,1,2,1,1,0
0,0,23,1,1,0,1,7,5,2,0,0,5,1,3,2,1,1
1,0,34,1,0,0,1,5,4,3,0,1,5,1,1,1,0,0
1,0,64,1,0,0,1,6,5,5,0,0,9,1,3,1,1,
0,1,52,0,0,0,1,9,3,5,1,1,5,1,3,1,1,1
1,0,26,1,0,0,1,9,3,7,0,0,6,1,3,1,1,0
0,0,48,1,0,0,1,5,5,4,0,1,6,1,3,1,0,
0,1,60,1,0,0,1,9,3,1,0,0,3,1,3,1,0,0
,1,46,1,0,0,1,7,4,0,0,0,5,1,3,1,1,
0,0,30,1,0,0,1,3,4,3,0,0,7,1,2,1,1,
0,0,29,1,1,0,1,5,5,8,1,0,10,1,2,1,1,1
1,1,53,1,0,0,1,7,3,3,0,0,8,1,1,4,1,
0,0,54,1,0,0,1,1,3,1,0,0,5,0,3,1,1,0
0,0,24,1,1,0,1,9,2,5,0,0,2,1,2,2,0,1
0,1,58,1,0,0,0,2,3,0,0,0,7,1,3,2,1,
0,0,25,1,0,0,0,5,5,7,1,1,4,0,1,1,1,1
1,0,28,1,1,0,0,5,4,3,0,0,7,1,2,1,1,0
1,1,24,1,0,0,0,7,4,2,0,0,8,1,1,2,1,0
1,1,31,1,0,0,1,0,3,0,0,4,1,1,1,1,1,1
0,0,44,1,1,0,1,2,3,2,0,0,6,1,3,2,1,
1,0,29,1,1,0,0,3,4,3,0,1,4,1,2,2,1,
0,1,32,1,1,0,1,8,3,5,0,2,7,1,2,2,1,0
0,0,19,1,0,0,1,2,3,1,0,0,5,0,1,2,1,
0,0,34,1,0,0,0,2,4,4,0,0,8,1,2,2,1,
1,1,32,1,1,0,1,4,3,0,0,3,0,0,3,2,1,
0,1,50,1,0,0,1,2,4,2,0,0,8,1,3,1,1,
0,1,69,1,1,1,1,1,4,5,0,0,5,1,3,2,1,
1,0,25,1,1,0,0,3,3,0,0,0,1,1,3,1,1,
0,1,56,1,1,0,0,2,5,1,0,0,5,1,2,3,1,1
0,1,72,1,0,0,0,3,4,2,0,0,8,1,2,1,,1
0,1,41,1,1,0,0,1,3,2,0,2,4,1,1,1,1,
0,0,29,1,0,0,0,0,2,5,0,0,5,1,3,1,1,
1,1,34,1,0,0,0,0,5,1,0,3,8,1,2,1,1,1
0,1,60,1,0,0,1,7,4,2,1,0,1,1,3,1,1,1
0,0,72,1,0,0,0,5,4,3,0,0,5,1,3,1,1,
0,0,38,1,1,1,0,6,4,5,0,1,7,1,3,3,1,1
1,0,27,1,1,1,1,9,4,3,1,2,5,1,2,1,1,0
0,1,58,1,0,0,0,2,4,1,0,0,5,1,2,2,1,1
0,1,66,1,0,0,0,2,4,5,0,0,4,1,3,1,1,1
0,1,64,1,1,0,0,0,4,1,1,0,7,1,3,1,1,0
0,0,50,1,1,0,1,4,3,1,0,0,7,1,3,1,1,
1,1,58,1,1,0,0,9,4,2,0,1,6,1,3,1,1,1
1,1,67,1,0,0,0,2,5,5,1,0,4,1,3,2,1,1
0,1,69,1,0,0,0,2,2,4,0,0,5,1,1,1,1,1
0,1,46,1,1,1,0,1,3,0,0,2,5,0,3,1,1,
0,1,45,1,1,0,1,2,3,3,0,2,6,1,1,2,1,1
1,0,20,1,0,0,0,2,3,3,0,0,4,1,2,2,1,1
1,0,32,1,1,0,1,10,3,1,0,0,5,1,2,1,1,1
0,1,41,1,0,0,0,0,3,5,0,2,2,1,3,2,1,1
1,1,44,1,1,1,0,3,4,2,0,4,6,1,2,3,1,
0,0,27,1,1,0,1,1,3,1,0,0,3,0,3,1,1,0
1,0,24,1,0,0,1,6,3,1,0,0,4,0,2,1,1,0
0,0,28,1,1,1,1,5,3,0,0,0,2,1,2,1,1,
1,0,32,1,0,0,0,7,3,4,0,4,5,0,2,2,0,
0,1,34,1,1,0,1,6,5,3,0,0,0,1,1,1,0,
0,0,51,1,0,0,0,1,3,2,0,0,6,0,2,1,1,1
0,0,25,1,1,0,1,5,3,3,0,0,7,1,2,1,1,1
0,0,55,1,1,0,0,1,5,0,0,3,9,1,2,2,1,1
1,0,68,1,1,0,0,8,4,6,0,0,8,1,3,1,1,
0,1,64,1,0,0,0,10,3,5,0,0,0,1,3,1,0,
0,1,81,1,0,0,0,2,3,5,0,0,2,1,3,1,0,
1,1,34,1,1,0,0,0,4,0,0,1,8,1,2,1,1,
0,1,49,1,0,0,0,3,2,0,0,0,2,1,1,1,1,
0,1,24,1,0,0,0,4,2,1,0,0,7,1,1,2,1,
,0,58,1,0,0,0,0,3,0,0,0,0,0,1,1,1,0
0,1,62,1,1,0,1,8,4,1,0,0,7,1,1,2,1,
0,1,61,1,0,0,0,8,3,6,0,0,3,1,2,2,1,
0,1,51,1,1,1,1,2,3,0,0,0,5,1,3,1,1,0
1,1,57,1,0,0,0,10,3,2,0,0,0,1,3,1,1,0
1,0,28,1,0,0,1,5,5,4,0,0,8,1,3,1,1,0
0,1,58,1,0,0,0,3,5,4,0,0,8,1,3,2,1,1
0,1,49,1,1,1,1,1,3,3,0,0,0,1,1,2,1,
0,1,47,1,0,0,0,4,3,0,0,0,2,1,3,1,1,1
0,1,26,1,0,0,1,6,4,5,0,1,4,1,2,1,1,1
0,1,66,1,0,0,0,5,3,4,0,1,4,0,3,1,1,
0,0,45,1,0,0,0,2,2,4,0,0,0,1,2,1,0,1
1,1,67,1,0,0,1,1,3,4,0,0,5,1,2,2,1,0
1,0,30,1,1,0,0,5,5,5,0,1,8,0,2,1,1,1
0,1,51,1,0,0,0,8,3,2,0,0,3,1,3,2,1,1
0,0,34,1,1,1,0,6,4,3,0,0,8,1,2,1,1,0
1,1,28,1,1,0,1,1,2,2,0,0,1,0,2,2,1,
1,0,25,1,1,1,1,4,5,3,0,0,6,1,1,2,0,0
1,0,22,1,0,0,0,4,4,6,0,0,3,1,3,1,1,1
1,1,28,1,1,1,1,4,4,6,1,2,7,1,3,3,1,1
0,1,26,1,0,0,0,9,4,4,0,1,8,1,3,1,1,1
1,0,20,1,0,0,0,8,4,6,0,0,5,1,3,1,1,0
0,1,65,1,0,0,0,0,7,5,0,0,7,1,2,4,0,0
0,0,27,1,1,1,1,2,3,3,0,0,5,1,2,2,1,
1,0,21,1,0,0,0,4,4,0,0,0,3,0,3,1,0,
1,1,80,1,1,1,1,2,3,3,0,0,2,1,1,1,0,0
1,1,21,1,0,0,0,0,4,4,0,1,7,1,1,1,1,1
1,0,20,1,0,0,0,7,3,2,0,1,4,1,2,1,1,1
1,1,35,1,0,0,1,5,5,2,0,3,5,0,1,2,1,1
1,0,24,1,1,0,1,10,5,6,0,0,6,0,3,2,1,0
0,1,62,1,0,0,0,1,2,3,0,0,4,1,2,1,1,
1,1,37,1,1,1,1,6,4,3,0,3,7,1,2,2,1,
0,1,49,0,0,0,0,10,4,6,0,0,5,1,3,2,1,1
1,0,26,1,0,0,0,10,2,1,0,1,8,0,3,1,1,
0,1,43,1,0,0,0,0,5,2,1,4,2,1,2,2,1,1
1,1,48,1,1,0,1,4,3,7,1,1,5,1,1,4,1,1
1,0,25,1,0,0,1,1,4,2,0,0,5,1,2,2,1,
0,0,55,1,0,0,0,8,6,5,0,0,6,0,2,2,1,1
0,1,54,1,0,0,0,5,4,4,0,1,4,1,2,1,0,1
1,0,22,1,0,0,0,3,4,4,0,0,3,0,3,1,1,0
0,1,40,1,0,0,0,2,4,6,0,2,4,1,3,2,1,1
0,1,72,1,0,0,0,2,3,6,0,0,5,1,1,1,1,0
0,0,38,1,1,0,0,1,2,4,0,0,4,1,3,2,1,
1,1,31,1,0,0,0,6,3,4,1,1,5,1,3,1,1,1
0,1,77,1,0,0,0,1,5,2,0,0,5,1,2,1,1,1
0,0,43,0,0,0,0,7,3,0,0,3,5,1,3,1,0,0
1,0,57,1,0,0,0,9,3,3,0,0,4,1,1,1,1,1
1,1,56,0,0,0,1,3,2,3,0,1,2,1,1,2,1,0
0,1,66,1,0,0,0,2,5,3,0,0,3,1,2,1,1,0
0,1,62,1,0,0,0,5,3,6,0,1,5,1,3,2,1,1
0,1,67,1,0,0,0,7,3,8,0,0,8,1,2,1,1,1
0,1,46,1,1,1,1,5,3,2,0,2,0,1,2,2,1,1
1,0,42,1,0,0,1,8,4,2,1,0,4,0,2,2,1,0
1,0,45,1,1,0,0,4,5,2,0,1,5,1,3,1,1,
0,1,61,1,1,0,0,7,4,4,0,0,5,1,3,1,1,1
0,0,26,1,0,0,1,0,4,2,0,0,5,1,1,2,1,1
0,1,18,1,0,0,0,4,3,1,1,1,5,1,3,4,1,1
0,1,40,1,0,0,1,4,4,3,1,0,7,1,3,1,1,
1,0,64,1,0,0,0,0,4,0,1,1,0,1,1,1,1,
0,0,57,1,0,0,0,8,3,5,0,0,6,1,2,1,1,1
0,0,27,1,1,0,0,3,5,5,0,0,8,0,1,2,1,1
1,1,67,1,1,0,1,5,3,0,0,0,6,1,3,3,1,
0,0,22,1,1,0,1,4,4,1,0,0,3,1,3,2,1,0
0,0,68,1,0,0,0,6,3,2,0,0,5,1,2,1,1,1
0,1,39,1,1,0,0,5,4,7,0,0,5,1,2,2,1,1
0,0,19,1,0,0,0,0,3,0,0,0,10,1,3,1,1,0
1,0,44,1,0,0,0,10,4,3,0,0,5,1,3,1,1,
1,0,21,1,1,0,0,1,5,1,0,1,8,1,3,3,0,1
0,0,54,1,0,0,1,7,3,6,0,0,7,1,2,2,0,1
1,0,27,1,0,0,0,10,4,2,0,3,2,1,3,1,1,1
0,0,54,1,1,0,1,9,6,7,0,3,7,1,1,4,1,
0,0,39,1,0,0,1,3,4,4,0,0,4,1,3,1,1,0
0,1,32,1,1,1,0,5,4,4,0,0,6,1,2,2,1,
1,1,38,1,1,0,0,5,4,2,0,0,1,1,3,2,1,
0,1,67,1,0,0,1,1,4,6,0,0,5,1,1,1,1,1
1,1,68,1,0,0,1,7,5,3,0,0,5,1,3,2,1,
0,0,68,1,0,0,1,3,3,5,0,0,7,1,2,1,0,
1,0,53,1,0,0,0,7,4,8,0,0,10,1,3,2,1,1
1,0,37,1,1,0,0,4,5,2,0,0,3,1,3,1,0,
0,0,57,1,0,0,1,2,3,6,0,0,4,1,1,1,0,0
0,1,49,1,0,0,0,7,4,3,0,1,4,1,1,2,0,0
0,0,44,1,0,0,0,0,4,2,0,2,4,1,3,1,1,1
0,1,48,1,1,0,1,7,4,6,0,1,5,1,2,2,1,1
0,1,23,1,0,0,0,9,4,5,0,0,3,0,1,2,1,1
0,0,30,1,1,0,0,5,2,0,0,2,5,1,3,1,1,1
0,0,43,1,0,0,0,3,5,6,1,2,3,1,3,2,1,1
0,1,66,1,0,0,0,5,3,6,0,0,7,1,3,2,1,
1,0,61,1,1,1,0,10,2,0,0,0,4,1,1,1,0,0
1,0,53,1,0,0,0,10,3,4,0,0,0,0,2,1,1,0
0,1,58,1,0,0,0,1,4,4,1,0,0,1,2,4,1,0
1,0,51,1,0,0,0,2,3,7,0,0,3,1,3,1,1,
1,0,26,1,0,0,0,1,4,2,0,0,5,1,3,1,1,
1,0,66,1,0,0,0,9,4,4,0,0,8,1,3,1,1,0
0,0,54,1,1,0,1,4,3,6,0,0,4,1,2,1,1,0
,1,48,1,1,1,0,2,3,3,0,0,8,1,2,1,1,0
0,0,22,1,1,0,0,0,3,3,0,0,4,1,3,1,1,
0,1,53,1,1,0,1,5,4,5,1,0,5,1,2,3,1,1
0,1,30,1,0,0,1,6,6,3,0,0,6,1,2,2,1,1
0,1,44,1,0,0,1,4,6,5,0,1,5,1,3,1,0,0
0,1,41,1,0,0,0,2,5,5,0,1,0,1,3,2,1,
1,0,18,1,0,0,1,2,3,1,0,0,2,1,1,1,1,
0,1,23,1,1,0,0,7,4,6,0,0,5,1,1,2,1,1
1,0,46,1,0,0,1,9,3,3,0,0,5,1,3,1,1,1
0,1,68,1,0,0,1,3,3,2,0,0,5,1,3,2,1,
1,1,54,1,0,0,0,7,5,4,1,0,4,1,2,2,1,0
1,1,41,1,0,0,0,3,4,1,0,2,2,1,3,2,1,
0,0,26,1,1,0,0,6,4,0,0,1,5,1,3,1,1,0
0,1,57,1,0,0,0,1,3,3,0,0,8,1,2,1,1,
0,1,58,1,1,0,1,2,3,2,1,0,8,1,3,1,1,0
0,0,25,1,0,0,0,2,4,2,0,1,5,1,3,1,1,1
0,1,30,1,1,0,0,9,3,6,0,0,2,1,1,2,0,1
0,1,77,1,0,0,0,5,4,2,0,0,4,1,1,1,1,
0,0,61,1,0,0,0,6,4,3,1,0,6,1,3,1,1,1
0,1,42,1,0,0,1,5,4,3,0,0,5,1,2,2,1,0
0,0,47,1,0,0,0,3,2,2,0,0,5,1,3,1,0,
0,1,38,1,1,1,0,4,4,7,0,2,4,1,1,4,1,1
0,0,68,1,1,1,1,2,3,2,0,0,6,1,2,2,1,1
0,1,53,1,0,0,0,0,4,1,0,0,8,1,3,1,1,
1,0,52,1,0,0,1,10,3,4,0,0,5,1,3,1,1,0
0,1,38,1,1,0,0,1,4,6,0,0,3,1,2,2,0,0
0,0,23,1,0,0,0,2,5,6,0,0,6,1,3,1,1,1
1,0,58,1,1,1,1,3,5,5,0,0,2,1,2,1,1,1
0,1,57,1,1,1,1,3,4,6,0,3,7,1,3,3,1,1
0,1,51,1,0,0,0,3,4,0,0,0,5,1,3,1,1,
0,1,67,1,0,0,1,0,4,7,0,0,6,1,3,2,1,1
0,1,68,1,1,0,0,7,5,2,1,0,0,1,3,2,1,
0,1,56,0,0,0,0,4,4,2,0,0,2,1,3,1,1,1
1,0,45,1,0,0,0,8,4,2,0,0,3,1,2,1,1,1
0,1,23,1,1,0,0,10,5,0,0,1,10,1,3,2,1,0
0,0,49,1,0,0,1,3,3,3,0,0,2,0,3,1,1,
0,0,34,1,0,0,1,8,3,8,0,0,0,1,2,1,1,1
1,0,67,1,1,0,1,2,4,5,0,0,8,1,2,1,1,1
1,0,53,1,0,0,1,10,5,2,0,0,2,0,3,1,1,
1,0,36,1,0,0,1,4,4,5,0,1,0,1,3,1,1,1
1,1,76,1,0,0,0,7,3,1,0,0,5,1,3,2,1,1
0,1,72,1,0,0,1,6,5,4,0,0,5,1,3,1,1,
1,1,68,1,1,0,0,2,5,3,0,0,6,1,2,1,1,
0,1,41,1,0,0,0,4,2,5,0,0,7,1,3,1,1,1
0,1,75,1,0,0,0,2,2,1,0,0,9,1,3,1,1,
1,0,19,1,0,0,0,10,2,0,0,0,5,1,2,1,1,
0,0,39,1,1,0,0,3,4,6,0,0,7,1,2,1,1,0
1,1,66,1,0,0,0,2,4,4,0,0,6,1,3,2,1,
0,1,66,1,1,0,1,0,3,5,0,0,8,1,3,2,1,
1,0,22,1,0,0,0,2,4,0,0,1,1,1,3,2,1,0
0,1,50,1,0,0,0,6,4,2,0,1,6,1,2,1,1,
0,1,55,1,1,0,0,8,5,5,0,0,8,1,2,2,1,0
1,0,81,1,0,0,0,6,4,4,0,0,6,1,3,1,1,0
0,1,51,1,1,0,0,6,4,1,0,2,5,1,3,2,1,0
0,1,53,1,0,0,1,6,3,0,0,0,1,1,1,4,1,
0,1,46,1,0,0,0,5,3,4,0,1,6,1,3,2,1,1
0,1,64,1,0,0,0,1,5,3,0,0,9,1,3,2,1,1
0,0,21,1,0,0,0,2,5,1,0,1,,1,3,4,1,1
0,1,38,1,1,0,1,5,3,5,0,1,3,1,3,4,1,
0,1,22,1,1,0,1,7,5,4,0,0,7,1,2,2,1,0
1,0,37,1,0,0,1,2,6,3,0,2,10,0,3,1,1,1
1,1,50,1,0,0,0,9,3,3,0,0,10,1,3,1,0,0
1,0,40,0,0,0,0,6,3,5,0,2,2,1,3,1,1,0
0,1,59,1,1,0,0,3,3,6,0,0,0,1,2,2,1,1
1,0,56,1,0,0,0,4,3,3,0,0,6,1,3,1,1,
1,1,68,1,1,0,0,1,4,1,0,0,8,1,2,1,1,
1,1,55,1,0,0,1,0,4,8,0,0,5,1,2,2,1,1
0,1,61,1,0,0,0,6,2,1,0,0,0,1,2,3,0,0
1,0,70,1,0,0,1,5,3,0,0,0,5,1,3,1,1,
0,1,68,1,0,0,0,5,3,6,0,0,8,1,3,1,1,1
0,1,61,1,0,0,0,4,5,5,0,0,5,1,2,1,1,0
0,0,20,1,0,0,1,2,5,2,0,0,7,0,3,2,1,1
1,1,60,1,1,0,0,3,4,6,0,0,7,0,3,1,0,1
1,1,45,1,0,0,0,0,4,4,0,1,7,1,3,2,1,1
0,0,20,1,0,0,1,3,4,0,0,0,0,1,1,1,0,0
1,0,42,1,0,0,0,3,4,8,0,0,2,1,3,2,1,1
0,1,30,1,0,0,0,1,3,3,1,3,5,1,3,1,1,1
1,1,42,0,0,0,0,0,5,0,0,1,0,1,2,1,1,0
0,0,48,1,0,0,0,1,5,5,1,0,0,1,2,1,1,
0,1,57,1,0,0,0,4,3,5,0,0,3,1,3,1,1,
0,0,46,1,1,0,0,2,4,5,0,1,4,1,2,1,1,1
0,0,58,1,0,0,0,5,4,3,0,2,0,1,1,2,1,1
0,1,48,1,1,0,0,1,4,5,0,0,8,1,3,2,1,0
0,1,65,1,0,0,0,3,5,2,0,0,3,1,2,1,1,1
0,0,49,1,0,0,0,5,4,8,0,1,6,1,3,1,1,0
0,1,35,1,1,0,0,1,3,6,0,2,7,1,2,2,1,0
0,0,25,1,0,0,0,5,3,4,0,0,3,1,3,3,1,
1,1,66,1,1,1,0,2,3,5,0,0,7,1,3,2,1,
1,0,53,1,0,0,1,6,3,3,0,0,8,1,3,1,1,0
0,1,26,1,0,0,0,8,6,5,0,2,7,1,3,2,1,1
1,1,41,1,0,0,0,6,3,0,0,0,3,1,3,1,1,1
0,1,65,1,1,0,0,0,3,1,0,0,7,1,3,1,1,
1,1,50,1,1,0,0,3,4,6,0,0,7,1,1,1,1,1
1,1,35,1,1,1,0,7,6,4,0,3,8,1,2,3,1,
0,0,47,1,0,0,0,4,3,4,0,0,4,0,1,2,1,1
0,1,37,1,0,0,0,9,3,2,0,3,1,1,2,1,1,1
1,1,46,1,1,0,1,2,4,5,0,1,3,1,2,2,1,1
1,1,41,1,0,0,1,6,4,6,0,0,10,1,1,1,1,1
0,0,28,1,1,0,0,5,3,5,0,0,5,1,1,1,1,1
1,0,38,1,0,0,1,4,3,3,0,2,4,1,3,1,1,1
0,0,28,1,0,0,0,7,3,4,0,1,6,1,3,1,1,1
0,1,54,1,0,0,0,5,5,8,1,0,3,0,2,1,0,0
0,1,43,1,1,1,1,0,4,5,0,0,8,1,1,2,1,1
1,0,54,1,0,0,0,2,5,5,0,0,3,1,3,1,1,0
1,1,65,0,0,0,1,3,4,2,0,0,7,1,3,2,1,
0,1,57,1,0,0,0,3,4,5,0,0,7,1,3,2,1,1
1,0,28,1,1,0,0,4,4,3,0,2,3,1,2,1,1,1
0,1,66,1,0,0,0,0,5,1,0,0,8,1,3,1,1,
0,0,24,1,1,0,0,9,4,3,0,0,5,1,1,1,1,
0,0,69,1,0,0,1,7,5,6,0,0,2,1,3,2,0,
1,1,62,1,1,1,1,4,3,2,0,0,4,1,3,1,0,
1,0,21,1,1,0,0,7,3,5,0,0,8,1,2,1,0,0
0,0,21,1,0,0,1,3,3,1,0,0,6,1,2,2,1,1
0,0,61,1,1,1,1,0,4,3,0,0,6,1,2,2,1,
1,0,36,1,1,0,0,6,3,5,0,1,5,1,3,1,1,
0,0,43,1,0,0,0,5,4,4,0,0,5,1,3,1,1,
1,1,56,1,1,1,1,0,4,8,0,1,4,1,3,3,1,1
1,0,42,1,0,0,0,4,4,5,0,0,5,0,3,1,1,1
0,1,53,1,1,0,1,3,3,4,1,0,5,1,2,2,1,
0,0,25,1,1,0,1,5,3,6,0,0,4,1,2,1,1,
0,1,48,1,0,0,0,1,3,6,0,2,5,1,3,2,0,0
1,0,45,1,1,1,0,2,3,5,1,1,3,0,3,2,1,0
0,0,37,1,1,0,0,8,4,1,0,1,8,1,3,1,1,
0,1,60,1,0,0,1,8,3,5,0,0,6,1,2,1,1,
0,1,26,1,0,0,0,9,3,0,0,0,3,1,2,1,1,0
0,0,27,1,0,0,0,6,3,4,0,2,5,1,3,1,1,0
0,1,62,1,0,0,0,1,4,7,0,0,3,1,3,1,1,0
1,0,23,1,0,0,0,5,3,4,0,0,3,1,2,1,0,0
1,0,24,1,1,0,1,1,4,5,0,0,6,0,3,1,1,1
0,1,31,1,0,0,0,5,2,2,0,2,4,1,3,2,1,0
1,1,48,1,0,0,0,9,5,2,0,0,7,0,3,1,1,1
1,1,49,1,0,0,0,9,4,4,0,0,5,1,1,1,1,1
1,0,30,1,0,0,0,5,3,8,0,0,10,0,3,1,1,1
0,0,24,1,0,0,0,10,4,2,0,0,7,0,3,1,1,1
0,0,18,1,0,0,0,3,4,4,0,0,2,0,3,1,1,
0,1,55,1,0,0,0,0,5,5,1,2,4,1,2,1,1,1
1,0,34,1,0,0,0,9,4,5,1,3,0,0,1,1,1,1
1,1,65,1,0,0,0,9,4,6,1,1,1,1,3,1,1,1
0,1,24,1,0,0,0,7,4,4,0,1,5,0,1,2,1,0
0,0,50,0,0,0,0,10,3,0,0,0,10,1,1,1,1,1
0,0,84,1,0,0,0,1,5,4,1,0,10,1,3,2,1,0
1,0,36,1,0,0,1,4,4,4,0,3,0,1,3,2,1,0
0,0,33,1,1,0,0,3,3,7,0,0,7,1,3,1,1,0
0,1,48,1,1,0,0,2,4,4,0,0,6,0,3,2,0,0
0,0,19,0,0,0,0,3,2,0,0,0,9,1,1,1,1,0
0,1,27,1,0,0,0,4,3,1,0,0,1,1,1,1,1,1
1,0,36,1,1,0,0,5,2,2,0,2,10,0,1,1,1,1
1,1,37,0,0,0,1,1,4,3,0,2,1,0,1,4,1,0
1,0,35,1,1,0,0,9,4,1,0,1,0,0,2,1,1,1
0,0,27,1,0,0,0,3,4,2,0,0,7,0,3,1,1,1
0,0,23,1,0,0,0,6,3,3,0,0,8,0,3,1,1,1
1,0,20,1,0,0,0,0,3,5,0,0,10,1,1,1,1,1
1,1,34,1,1,0,0,10,5,5,0,1,5,0,3,1,1,0
0,0,56,1,0,0,0,9,4,6,1,0,3,1,3,1,1,1
0,1,49,1,1,1,0,9,4,7,0,1,4,1,1,4,1,
0,1,43,1,0,0,0,1,5,5,1,0,6,1,3,1,1,1
0,1,38,1,0,0,0,10,2,5,1,0,1,0,2,1,0,0
0,1,61,1,0,0,0,6,4,4,0,0,7,1,3,1,1,
0,1,63,1,0,0,0,2,4,5,0,0,6,1,3,1,1,0
0,1,51,1,0,0,0,2,5,8,1,0,4,1,2,4,1,1
1,0,38,1,1,0,0,5,3,5,0,1,4,1,1,1,1,1
0,0,56,1,1,0,1,2,5,1,1,0,7,0,2,2,0,0
1,0,46,1,1,1,1,5,3,3,0,0,2,1,3,2,1,
0,,58,1,0,0,0,1,4,5,0,0,5,1,2,1,1,0
0,0,51,1,0,0,1,10,3,3,0,0,5,0,2,1,1,
1,0,58,1,0,0,1,2,4,5,0,0,8,1,1,1,1,0
0,1,31,1,1,0,0,2,3,7,1,2,4,1,1,1,1,1
1,,58,1,1,0,1,2,5,1,0,0,9,1,2,2,1,1
0,1,59,1,1,0,1,6,4,3,1,0,8,1,1,2,1,1
0,1,35,1,1,0,1,5,5,6,0,4,4,1,3,2,1,1
0,1,54,1,0,0,0,1,4,6,0,0,2,1,3,1,1,1
0,1,54,1,0,0,1,0,3,2,0,0,2,0,2,2,1,
1,1,69,1,0,0,0,4,4,7,1,0,3,1,2,1,0,1
0,0,58,1,0,0,1,1,4,5,0,0,0,1,2,1,1,0
1,0,41,1,0,0,1,2,5,6,0,0,4,1,2,1,1,1
1,1,50,1,0,0,1,5,5,8,0,2,0,1,3,1,1,1
1,0,39,1,1,0,1,10,4,4,1,1,2,0,3,1,1,0
1,0,21,1,0,0,0,6,5,3,0,2,2,0,2,2,1,0
1,0,22,1,0,0,0,9,4,2,0,0,5,1,2,1,1,
0,1,66,1,0,0,1,5,7,3,1,0,5,1,1,1,1,0
0,1,47,1,1,0,0,0,5,1,0,1,4,1,3,3,1,1
1,0,55,1,0,0,1,2,2,1,0,0,1,0,3,1,1,
1,1,80,1,0,0,0,3,3,3,0,0,6,1,3,1,1,0
0,1,46,1,0,0,0,4,4,5,0,0,3,1,3,2,1,
0,1,23,1,1,0,1,4,3,1,0,1,6,1,2,1,1,0
0,0,31,1,0,0,1,8,3,6,0,1,5,0,,1,1,0
0,0,38,0,0,0,0,8,3,1,0,2,5,1,3,1,1,0
1,0,66,1,1,0,1,7,2,4,1,0,9,1,2,1,1,1
1,1,37,1,0,0,1,4,3,6,0,0,4,1,2,2,1,1
0,0,37,1,1,0,0,2,5,8,1,0,4,1,2,1,0,1
